Id,CopyId,UTC,UTCMilliseconds,PCLocalTime,PCTime,EventEnd,eventType,nClicks,minNumber,bestNumber,maxNumber,colour,comment,channels,TMModelName1,TMLatitude1,TMLongitude1,BeamLatitude1,BeamLongitude1,BeamTime1,TMSide1,TMChi21,TMAIC1,TMProbability1,TMDegsFreedom1,TMPerpendicularDistance1,TMPerpendicularDistanceError1,TMDepth1,TMDepthError1,TMHydrophones1,TMError1,TMComment1,TMLatitude2,TMLongitude2,BeamLatitude2,BeamLongitude2,BeamTime2,TMSide2,TMChi22,TMAIC2,TMProbability2,TMDegsFreedom2,TMPerpendicularDistance2,TMPerpendicularDistanceError2,TMDepth2,TMDepthError2,TMHydrophones2,TMError2,TMComment2,UID,ChannelBitmap,SequenceBitmap
51,,2018-06-03 23:11:22.343,343,2018-06-04 00:11:22.343,2019-11-21 18:40:53.306,2018-06-03 23:11:35.364,DLP         ,80,,,,3,,3,Least squares                 ,35.43826950827304,-2.430183780884417,35.43841666666667,-2.4302,1528067347390,0,3.581627746003462,283.36696418827,,,16.418036279642816,0.12823452172278657,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.282E-1,""PARR"":7.485E-2,""ANGLE"":4.202E0}                                                          ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,51,3,
52,,2018-06-04 23:44:40.052,52,2018-06-05 00:44:40.052,2019-11-21 18:41:06.324,2018-06-04 23:50:31.110,Vn          ,1536,,,,4,,3,Least squares                 ,36.11440595381855,-3.5539793583056385,36.11728333333333,-3.551433333333333,1528155885520,0,2.725437095474024,4184.820504457153,,,393.0181530674165,1.6677294909877358,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.668E0,""PARR"":6.662E-1,""ANGLE"":6.954E0}                                                           ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,52,3,
53,,2018-06-05 04:25:12.058,58,2018-06-05 05:25:12.058,2019-11-21 18:41:11.232,2018-06-05 04:25:23.817,DLP         ,26,1,1,1,5,,3,Least squares                 ,36.35408298177886,-3.92811570398471,36.3542,-3.9280833333333334,1528172584850,0,1.7944318366070169,47.066364078568405,,,13.321858273380444,0.2915227136544596,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.915E-1,""PARR"":3.355E-1,""ANGLE"":6.944E0}                                                          ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,53,3,
54,,2018-06-05 08:12:54.696,696,2018-06-05 09:12:54.696,2019-11-21 18:41:24.033,2018-06-05 08:23:59.944,Vn          ,649,,,,6,,3,Least squares                 ,36.58812508429681,-4.098189637364991,36.52753333333333,-4.302816666666667,1528186522490,0,12.006522870232596,7772.22029704049,,,19466.04502906921,1570,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.57E3,""PARR"":1.355E3,""ANGLE"":1.906E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,54,3,
55,,2018-06-05 08:29:05.666,666,2018-06-05 09:29:05.666,2019-11-21 18:41:24.062,2018-06-05 08:38:20.094,Vn          ,2414,,,,7,,3,Least squares                 ,36.53378895501018,-4.328042210983403,36.53035,-4.32875,1528187456540,0,9.147314471676292,22067.322505683216,,,387.327087803543,1.2212341632432218,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.221E0,""PARR"":7.784E-1,""ANGLE"":6.409E0}                                                           ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,55,3,
56,,2018-06-11 07:52:36.037,37,2018-06-11 08:52:36.037,2019-11-21 18:41:30.023,2018-06-11 08:02:22.554,DLP         ,876,,,,8,,3,Least squares                 ,35.71118750170301,-1.7825318889102737,35.71553333333333,-1.7742,1528703700790,0,13.98578243320794,12157.6449344577,,,893.4782735720969,6.886631148082417,0,,0,"{""NAME"":""SimpleError"",""PERP"":6.887E0,""PARR"":2.42E0,""ANGLE"":4.152E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,56,3,
57,,2018-06-11 11:33:33.164,164,2018-06-11 12:33:33.164,2019-11-21 18:41:35.189,2018-06-11 11:34:28.448,DLD         ,100,6,6,8,9,,3,Least squares                 ,35.81240590864813,-1.6667806942819643,35.812333333333335,-1.6676166666666665,1528716689810,0,11.407819576298674,1121.96631847727,,,75.7610713046676,1.6515895375617373,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.652E0,""PARR"":5.222E-1,""ANGLE"":7.626E0}                                                           ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,57,3,
58,,2018-06-12 05:59:02.148,148,2018-06-12 06:59:02.148,2019-11-21 18:41:43.214,2018-06-12 06:03:05.526,SWB         ,124,1,1,1,10,Need chcecking                                                                  ,3,Least squares                 ,37.35126149545676,-1.3077798319974834,37.338566666666665,-1.3410166666666665,1528783297040,0,0.17057806529905364,24.810523966484546,,,3257.4377128590786,182.53836416751108,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.825E2,""PARR"":3.106E1,""ANGLE"":4.189E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,58,3,
59,,2018-06-12 06:25:26.706,706,2018-06-12 07:25:26.706,2019-11-21 18:41:43.220,2018-06-12 06:35:07.662,SWB         ,196,1,1,1,11,,3,Least squares                 ,37.37722555557604,-1.312029614706645,37.31666666666667,-1.3211833333333334,1528784131420,0,2.052071840546175,402.10193706595794,,,6777.7130499026825,781.0936659266038,0,,0,"{""NAME"":""SimpleError"",""PERP"":7.811E2,""PARR"":8.004E2,""ANGLE"":3.91E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,59,3,
60,,2018-06-12 15:04:24.358,358,2018-06-12 16:04:24.358,2019-11-21 18:42:03.505,2018-06-12 15:24:42.100,SWB         ,607,,,,12,,3,Least squares                 ,36.46956865951853,-0.7882501316519506,36.48133333333333,-0.7590166666666666,1528816941620,0,6.779597827692705,4105.6566857540865,,,2920.9666353466932,28.703738687881543,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.87E1,""PARR"":1.554E1,""ANGLE"":4.366E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,60,3,
61,,2018-06-12 15:10:03.860,860,2018-06-12 16:10:03.860,2019-11-21 18:42:03.532,2018-06-12 15:24:43.382,SWB         ,465,1,1,1,1,,3,Least squares                 ,36.46392068900341,-0.7888521202216195,36.473933333333335,-0.7549333333333335,1528817177650,0,6.460085012794703,2995.0193609239477,,,3228.750594799612,63.34616676642028,0,,0,"{""NAME"":""SimpleError"",""PERP"":6.335E1,""PARR"":3.803E1,""ANGLE"":4.471E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,61,3,
62,,2018-06-12 15:23:37.749,749,2018-06-12 16:23:37.749,2019-11-21 18:42:03.554,2018-06-12 15:52:01.755,SWC         ,1857,1,1,1,2,,3,Least squares                 ,36.46394772217104,-0.700593625412666,36.451033333333335,-0.7418666666666667,1528817914520,0,18.27850411625454,33910.62513565217,,,3958.031517769769,18.91583115492044,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.892E1,""PARR"":6.393E0,""ANGLE"":4.401E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,62,3,
63,,2018-06-12 15:29:31.958,958,2018-06-12 16:29:31.958,2019-11-21 18:42:03.638,2018-06-12 15:46:18.280,SWB         ,242,1,1,1,3,,3,Least squares                 ,36.40434494304335,-0.7897295849255112,36.423883333333336,-0.7307833333333332,1528818800490,0,4.631627232143208,1115.59053571437,,,5700.795859582909,121.10390948141651,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.211E2,""PARR"":9.822E1,""ANGLE"":4.576E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,63,3,
64,,2018-06-12 15:27:44.677,677,2018-06-12 16:27:44.677,2019-11-21 18:42:03.649,2018-06-12 15:54:57.000,SWB         ,137,1,1,1,4,,3,Least squares                 ,36.41935706073108,-0.7807609652529128,36.43105,-0.7335666666666666,1528818556950,0,2.8593770611420304,390.0159032541741,,,4415.192376313557,115.66079058067734,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.157E2,""PARR"":6.064E1,""ANGLE"":4.559E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,64,3,
65,,2018-06-12 15:25:35.321,321,2018-06-12 16:25:35.321,2019-11-21 18:42:03.656,2018-06-12 15:50:44.700,SWC         ,1054,1,1,1,5,,3,Least squares                 ,36.47173475859428,-0.6971501072054493,36.45826666666667,-0.7453833333333334,1528817690750,0,27.709129125373245,29154.003839892655,,,4562.776541786463,32.80717688125584,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.281E1,""PARR"":1.186E1,""ANGLE"":4.157E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,65,3,
66,,2018-06-12 15:52:02.532,532,2018-06-12 16:52:02.532,2019-11-21 18:42:03.704,2018-06-12 15:56:10.544,NOTE        ,392,,,,6,Not really sure what train belongs to which individual here.                    ,3,Least squares                 ,36.430398375746876,-0.7225093118933414,36.42765,-0.7320666666666666,1528818671910,0,24.685488949749136,9631.340690402163,,,907.4246578451007,11.839085308173068,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.184E1,""PARR"":5.701E0,""ANGLE"":4E0}                                                                ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,66,3,
67,,2018-06-13 00:02:00.896,896,2018-06-13 01:02:00.896,2019-11-21 18:42:24.779,2018-06-13 00:14:59.197,SWC         ,794,1,1,1,7,,3,Least squares                 ,36.54162021147956,-0.22988080040629355,36.53958333333333,-0.24391666666666667,1528848203370,0,17.688381248239253,14013.197948605488,,,1273.3669975459677,8.319738790331229,0,,0,"{""NAME"":""SimpleError"",""PERP"":8.32E0,""PARR"":6.538E0,""ANGLE"":1.838E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,67,3,
68,,2018-06-13 00:06:16.590,590,2018-06-13 01:06:16.590,2019-11-21 18:42:24.816,2018-06-13 00:14:49.566,SWC         ,454,1,1,1,8,,3,Least squares                 ,36.541566626131285,-0.2684491502550205,36.54201666666667,-0.24471666666666667,1528848307870,0,42.86341504015104,19378.26359814827,,,2119.339352079088,44.639347433191226,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.464E1,""PARR"":1.174E1,""ANGLE"":7.755E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,68,3,
69,,2018-06-13 00:01:24.435,435,2018-06-13 01:01:24.435,2019-11-21 18:42:24.836,2018-06-13 00:22:17.817,SWC         ,639,1,1,1,9,,3,Least squares                 ,36.54825813952585,-0.23166120916544644,36.54793333333333,-0.24334999999999998,1528848556360,0,22.956196070708433,14627.096897041272,,,1044.0713892801798,10.71170234446069,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.071E1,""PARR"":3.689E0,""ANGLE"":1.995E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,69,3,
70,,2018-06-13 00:02:22.121,121,2018-06-13 01:02:22.121,2019-11-21 18:42:24.865,2018-06-13 00:22:45.853,SWC         ,667,1,1,1,10,,3,Least squares                 ,36.54826123629251,-0.22852624602738872,36.54763333333333,-0.24333333333333332,1528848546320,0,15.975172360907369,10627.4896200034,,,1323.657498549305,10.99929872656761,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.1E1,""PARR"":4.534E0,""ANGLE"":1.777E0}                                                              ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,70,3,
71,,2018-06-13 00:01:49.168,168,2018-06-13 01:01:49.168,2019-11-21 18:42:24.894,2018-06-13 00:23:19.887,SWC         ,668,1,2,2,11,Potentially two individuals.                                                    ,3,Least squares                 ,36.54928465162457,-0.22379649847177924,36.54793333333333,-0.24334999999999998,1528848556360,0,14.273631973093234,9510.238894080094,,,1751.957923879573,16.500618940642358,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.65E1,""PARR"":7.03E0,""ANGLE"":1.908E0}                                                              ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,71,3,
72,,2018-06-13 00:00:58.335,335,2018-06-13 01:00:58.335,2019-11-21 18:42:24.924,2018-06-13 00:23:43.432,SWC         ,724,1,1,1,12,,3,Least squares                 ,36.550076797887705,-0.21843202258065214,36.55275,-0.24306666666666665,1528848764310,0,11.887351151615261,8586.667531466219,,,2218.9891200760107,16.811329535578718,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.681E1,""PARR"":6.383E0,""ANGLE"":1.629E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,72,3,
73,,2018-06-13 00:59:08.045,45,2018-06-13 01:59:08.045,2019-11-21 18:42:24.957,2018-06-13 01:05:13.906,SWC         ,346,1,1,1,1,,3,Least squares                 ,36.625887600091716,-0.23185224135056054,36.62798333333333,-0.24411666666666665,1528851789290,0,11.691619674540897,4025.9171680420686,,,1118.2337467184568,14.866658086192544,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.487E1,""PARR"":3.811E0,""ANGLE"":7.667E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,73,3,
74,,2018-06-13 00:40:58.537,537,2018-06-13 01:40:58.537,2019-11-21 18:42:24.972,2018-06-13 00:46:45.711,SWB         ,257,1,1,1,2,,3,Least squares                 ,36.595836568670855,-0.2493075107485092,36.59608333333333,-0.24616666666666667,1528850529160,0,11.583824862904125,2957.8753400405517,,,281.54493883683597,3.6429243619089737,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.643E0,""PARR"":2.902E0,""ANGLE"":7.624E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,74,3,
75,,2018-06-13 01:35:10.662,662,2018-06-13 02:35:10.662,2019-11-21 18:42:24.984,2018-06-13 02:00:23.287,SWB         ,513,1,1,1,3,,3,Least squares                 ,36.776224757252436,0.04108020196254375,36.7333,-0.24458333333333335,1528855819820,0,16.492114073925027,8431.47029177569,,,25875.981644476607,1364.1154114484214,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.364E3,""PARR"":1.255E2,""ANGLE"":7.598E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,75,3,
76,,2018-06-13 02:06:09.028,28,2018-06-13 03:06:09.028,2019-11-21 18:42:41.895,2018-06-13 02:37:56.143,SWC         ,882,1,1,1,4,,3,Least squares                 ,36.7467899782682,-0.30360355495591596,36.741,-0.24494999999999997,1528856100000,0,19.628803832007435,17277.347372166543,,,5262.133876564708,44.61921173469874,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.462E1,""PARR"":1.178E1,""ANGLE"":1.629E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,76,3,
77,,2018-06-13 02:05:49.443,443,2018-06-13 03:05:49.443,2019-11-21 18:42:41.946,2018-06-13 02:46:47.332,SWC         ,1465,1,1,1,5,,3,Least squares                 ,36.754409076352005,-0.3174916314067824,36.741,-0.24494999999999997,1528856100000,0,21.700169562471217,31751.34806989539,,,6628.5989956130215,53.215420699420065,0,,0,"{""NAME"":""SimpleError"",""PERP"":5.322E1,""PARR"":1.175E1,""ANGLE"":1.576E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,77,3,
